"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"141","경기도 성남시 수정구 신흥동","2***","다가구","8m미만","115.52","64.50","202602","23","85,000","개인","개인","1989","수정남로164번길","-","중개거래","경기 성남시 수정구"
"142","경기도 성남시 수정구 수진동","1***","다가구","8m미만","132.47","70.70","202602","22","101,000","개인","개인","1992","탄리로27번길","-","중개거래","경기 성남시 수정구, 서울 서초구"
"143","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","117.99","67.80","202602","21","80,000","개인","개인","1991","탄리로52번길","-","중개거래","경기 성남시 수정구"
"144","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","146.48","65.10","202602","21","82,000","개인","개인","1993","산성대로269번길","-","중개거래","경기 성남시 수정구"
"145","경기도 성남시 수정구 신흥동","6***","단독","8m미만","102.82","58.50","202602","21","78,000","개인","개인","1993","탄리로30번길","-","중개거래","경기 성남시 수정구"
"146","경기도 성남시 수정구 신흥동","4***","단독","8m미만","155.79","68.80","202602","21","90,000","개인","개인","1988","시민로133번길","-","중개거래","경기 성남시 중원구"
"147","경기도 성남시 수정구 수진동","5**","다가구","8m미만","105.84","64.10","202602","21","93,100","개인","개인","1991","수정남로66번길","-","중개거래","경기 성남시 수정구"
"148","경기도 성남시 수정구 수진동","2***","단독","8m미만","134.23","126.90","202602","21","142,000","개인","개인","1978","산성대로173번길","-","중개거래","경기 성남시 수정구"
"149","경기도 성남시 수정구 태평동","6***","다가구","8m미만","161.26","93.20","202602","21","87,200","개인","개인","1991","성남대로1237번길","-","중개거래","경기 성남시 수정구"
"150","경기도 성남시 수정구 신흥동","2***","단독","8m미만","86.37","59.20","202602","20","76,000","개인","개인","1987","산성대로283번길","-","중개거래","경기 성남시 중원구"
"151","경기도 성남시 수정구 수진동","2***","다가구","8m미만","329.66","106.10","202602","20","140,000","개인","개인","1988","산성대로173번길","-","중개거래","경기 성남시 수정구, 서울 송파구"
"152","경기도 성남시 수정구 태평동","4***","다가구","8m미만","120.40","63.10","202602","20","60,750","개인","개인","1987","남문로43번길","-","중개거래","경기 성남시 수정구"
"153","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","111.31","62.10","202602","20","79,000","개인","개인","1990","산성대로225번길","-","중개거래","경기 성남시 수정구"
"154","경기도 성남시 수정구 복정동","6**","다가구","12m미만","871.12","396.10","202602","19","262,000","개인","개인","2006","복정로158번길","-","직거래","-"
"155","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","118.24","64.50","202602","16","85,000","개인","개인","1992","산성대로215번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"156","경기도 성남시 수정구 태평동","2***","다가구","8m미만","108.18","67.10","202602","15","43,500","개인","개인","1986","남문로85번길","-","직거래","-"
"157","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","129.77","68.80","202602","14","83,000","개인","개인","1990","산성대로225번길","-","중개거래","경기 성남시 수정구"
"158","경기도 성남시 수정구 신흥동","6***","단독","8m미만","107.19","60.20","202602","14","80,000","개인","개인","1997","탄리로16번길","-","중개거래","경기 성남시 수정구"
"159","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","153.72","71.10","202602","14","85,000","개인","개인","1997","수정로228번길","-","중개거래","경기 성남시 수정구"
"160","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","120.26","65.10","202602","14","80,000","개인","개인","1990","산성대로255번길","-","중개거래","경기 성남시 수정구"
"161","경기도 성남시 수정구 수진동","2***","다가구","8m미만","158.46","76.40","202602","14","105,800","개인","개인","1988","산성대로149번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"162","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","101.65","62.50","202602","13","80,000","개인","개인","1990","탄리로30번길","-","중개거래","경기 성남시 수정구"
"163","경기도 성남시 수정구 태평동","3***","다가구","8m미만","279.02","157.40","202602","13","93,500","개인","개인","1991","수정로111번길","-","중개거래","경기 성남시 수정구"
"164","경기도 성남시 수정구 태평동","4***","다가구","8m미만","120.16","68.10","202602","13","64,300","개인","개인","1990","남문로63번길","-","중개거래","경기 성남시 수정구"
"165","경기도 성남시 수정구 태평동","5***","다가구","8m미만","140.20","67.80","202602","12","35,800","개인","개인","1993","남문로22번길","-","중개거래","서울 송파구"
"166","경기도 성남시 수정구 태평동","7**","단독","8m미만","126.45","71.40","202602","12","46,800","개인","개인","1989","탄리로132번길","-","중개거래","경기 성남시 수정구"
"167","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","102.45","61.50","202602","12","77,000","개인","개인","1989","수정로154번길","-","중개거래","경기 성남시 수정구"
"168","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","103.23","57.90","202602","12","80,000","개인","개인","1994","수정남로132번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"169","경기도 성남시 수정구 태평동","5***","다가구","8m미만","171.30","62.50","202602","12","55,000","개인","개인","1993","탄리로151번길","-","중개거래","경기 성남시 수정구"
"170","경기도 성남시 수정구 수진동","1***","다가구","8m미만","113.07","61.20","202602","12","88,800","개인","개인","1993","산성대로173번길","-","중개거래","경기 성남시 수정구"
"171","경기도 성남시 수정구 신흥동","2***","다가구","8m미만","230.67","102.50","202602","10","120,000","개인","개인","1993","산성대로283번길","-","중개거래","경기 성남시 수정구, 서울 강남구"
"172","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","168.05","74.00","202602","10","88,000","개인","개인","1991","탄리로30번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"173","경기도 성남시 수정구 신흥동","2***","다가구","8m미만","103.62","63.10","202602","10","78,000","개인","개인","1993","수정남로164번길","-","중개거래","경기 성남시 수정구"
"174","경기도 성남시 수정구 태평동","5***","다가구","8m미만","118.67","65.10","202602","10","24,700","개인","개인","1987","남문로22번길","-","중개거래","서울 송파구"
"175","경기도 성남시 수정구 수진동","1***","단독","8m미만","28.08","49.30","202602","09","81,000","개인","개인","2007","탄리로17번길","-","중개거래","경기 성남시 수정구"
"176","경기도 성남시 수정구 수진동","1**","다가구","8m미만","111.95","66.10","202602","09","97,000","개인","개인","1992","수정남로50번길","20260319","중개거래","경기 성남시 수정구, 서울 서초구"
"177","경기도 성남시 수정구 수진동","1***","단독","8m미만","103.34","69.80","202602","09","100,000","개인","법인","1985","탄리로17번길","-","중개거래","경기 성남시 수정구"
"178","경기도 성남시 수정구 수진동","1***","다가구","8m미만","102.73","64.10","202602","09","93,000","개인","개인","1991","제일로124번길","-","중개거래","경기 성남시 수정구"
"179","경기도 성남시 수정구 태평동","3***","다가구","8m미만","303.38","168.90","202602","09","132,500","개인","개인","1989","수정로111번길","-","중개거래","경기 성남시 수정구"
"180","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","109.23","58.50","202602","09","80,000","개인","개인","1990","탄리로52번길","-","중개거래","경기 성남시 수정구"
"181","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","117.24","64.50","202602","09","82,000","개인","개인","1989","수정로154번길","-","중개거래","경기 성남시 수정구"
"182","경기도 성남시 수정구 수진동","1***","다가구","8m미만","62.86","65.10","202602","08","89,000","개인","개인","1987","제일로110번길","-","중개거래","경기 성남시 수정구"
"183","경기도 성남시 수정구 신흥동","6***","단독","8m미만","45.42","58.80","202602","08","70,000","개인","개인","1980","탄리로30번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"184","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","99.79","59.50","202602","08","83,000","개인","개인","2001","산성대로225번길","-","중개거래","경기 성남시 수정구"
"185","경기도 성남시 수정구 수진동","1***","다가구","8m미만","117.29","69.80","202602","08","95,800","개인","개인","1987","산성대로173번길","-","중개거래","경기 성남시 수정구"
"186","경기도 성남시 수정구 수진동","9**","다가구","8m미만","97.90","63.10","202602","08","93,000","개인","개인","1989","수정남로60번길","-","중개거래","경기 성남시 수정구"
"187","경기도 성남시 수정구 수진동","2***","다가구","8m미만","167.31","68.80","202602","08","62,000","개인","개인","1994","탄리로17번길","-","중개거래","경기 안양시 만안구"
"188","경기도 성남시 수정구 수진동","1***","다가구","8m미만","94.56","58.80","202602","08","87,000","개인","개인","1990","수정남로52번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"189","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","99.72","63.50","202602","07","85,000","개인","개인","2002","수정로170번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"190","경기도 성남시 수정구 태평동","5***","단독","8m미만","107.83","63.50","202602","07","55,500","개인","개인","1990","제일로197번길","-","중개거래","경기 성남시 수정구"
"191","경기도 성남시 수정구 태평동","4***","다가구","8m미만","102.06","67.10","202602","07","63,000","개인","개인","1987","탄리로137번길","-","중개거래","경기 성남시 수정구"
"192","경기도 성남시 수정구 신흥동","6***","단독","8m미만","37.92","64.50","202602","07","72,000","개인","개인","1972","탄리로52번길","-","중개거래","경기 성남시 수정구"
"193","경기도 성남시 수정구 신흥동","5***","다가구","12m미만","145.76","126.00","202602","07","135,000","개인","법인","1977","수정남로","-","중개거래","경기 성남시 수정구"
"194","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","97.76","72.10","202602","07","86,500","개인","개인","1984","탄리로52번길","-","중개거래","경기 성남시 수정구"
"195","경기도 성남시 수정구 수진동","9**","다가구","8m미만","123.81","67.10","202602","07","95,000","개인","개인","1995","수정남로60번길","-","중개거래","경기 성남시 수정구"
"196","경기도 성남시 수정구 수진동","1***","다가구","8m미만","177.40","63.50","202602","06","107,000","개인","개인","1991","수정남로48번길","-","중개거래","경기 성남시 수정구"
"197","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","113.04","75.40","202602","06","84,000","개인","개인","1985","탄리로52번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"198","경기도 성남시 수정구 신흥동","6***","단독","8m미만","88.45","67.80","202602","06","81,000","개인","개인","1980","탄리로16번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"199","경기도 성남시 수정구 태평동","3***","다가구","8m미만","148.72","77.70","202602","05","60,000","개인","개인","2007","남문로69번길","-","중개거래","경기 성남시 수정구"
"200","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","97.00","61.20","202602","05","77,000","개인","개인","1971","산성대로225번길","-","중개거래","경기 성남시 수정구"
"201","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","133.75","68.10","202602","04","92,000","개인","법인","1990","수정로170번길","20260224","중개거래","경기 성남시 수정구"
"202","경기도 성남시 수정구 수진동","2***","다가구","8m미만","136.42","71.40","202602","04","100,000","개인","개인","1989","산성대로165번길","-","중개거래","경기 성남시 수정구"
"203","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","133.75","68.10","202602","04","92,000","개인","법인","1990","수정로170번길","-","중개거래","경기 성남시 수정구"
"204","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","127.90","64.50","202602","03","95,000","개인","개인","1993","수정로170번길","-","중개거래","경기 성남시 수정구, 서울 노원구"
"205","경기도 성남시 수정구 단대동","1**","다가구","8m미만","184.07","99.80","202602","03","90,000","개인","개인","1994","산성대로413번길","-","중개거래","경기 성남시 수정구"
"206","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","273.06","115.70","202602","03","112,000","개인","개인","1996","탄리로30번길","-","중개거래","경기 성남시 수정구"
"207","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","273.06","115.70","202602","03","112,000","개인","개인","1996","탄리로30번길","-","중개거래","경기 성남시 수정구"
"208","경기도 성남시 수정구 신흥동","6***","단독","8m미만","119.41","74.40","202602","03","84,250","개인","개인","1980","탄리로52번길","-","중개거래","경기 성남시 수정구"
"209","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","186.89","77.70","202602","03","95,000","개인","개인","1997","수정로170번길","-","중개거래","경기 성남시 수정구"
"210","경기도 성남시 수정구 수진동","2***","다가구","8m미만","110.95","58.80","202602","03","96,300","개인","개인","1989","제일로102번길","-","중개거래","경기 광명시, 경기 성남시 수정구"
