"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"166","경기도 성남시 수정구 복정동","6**","25m미만","45.00","월세","202604","24","15,000","21","2004","복정로","202605~202805","신규","-","","","단독다가구"
"167","경기도 성남시 수정구 수진동","4***","8m미만","86.13","월세","202604","24","5,000","80","","수정로56번길","202604~202804","신규","-","","","단독다가구"
"168","경기도 성남시 수정구 수진동","9**","8m미만","42.48","전세","202604","24","24,000","0","1990","수정남로60번길","202604~202804","신규","-","","","단독다가구"
"169","경기도 성남시 수정구 사송동","5**","8m미만","45.00","월세","202604","23","19,000","4","2014","사송로66번길","202605~202705","갱신","사용","19,000","4","단독다가구"
"170","경기도 성남시 수정구 양지동","4**","8m미만","47.74","월세","202604","23","3,000","70","1994","양지로39번길","202606~202806","신규","-","","","단독다가구"
"171","경기도 성남시 수정구 태평동","4***","8m미만","44.25","전세","202604","23","13,000","0","1995","남문로35번길","202605~202805","신규","-","","","단독다가구"
"172","경기도 성남시 수정구 수진동","4***","8m미만","44.59","전세","202604","23","13,000","0","1990","성남대로1180번길","202604~202804","신규","-","","","단독다가구"
"173","경기도 성남시 수정구 태평동","3***","8m미만","40.65","전세","202604","23","10,500","0","1996","남문로102번길","202605~202805","신규","-","","","단독다가구"
"174","경기도 성남시 수정구 태평동","6***","8m미만","24.56","월세","202604","23","300","37","1980","수정로57번길","202604~202805","신규","-","","","단독다가구"
"175","경기도 성남시 수정구 태평동","6***","8m미만","45.36","월세","202604","23","200","25","1990","남문로4번길","202604~202804","신규","-","","","단독다가구"
"176","경기도 성남시 수정구 태평동","1***","8m미만","43.26","월세","202604","23","1,000","60","1993","시민로255번길","202605~202805","신규","-","","","단독다가구"
"177","경기도 성남시 수정구 복정동","6**","12m미만","56.10","월세","202604","23","15,000","10","2003","복정로118번길","202606~202805","신규","-","","","단독다가구"
"178","경기도 성남시 수정구 태평동","3***","12m미만","55.00","전세","202604","23","20,000","0","1996","수정로119번길","202607~202807","신규","-","","","단독다가구"
"179","경기도 성남시 수정구 태평동","5*","8m미만","33.06","월세","202604","23","500","60","1991","태평로126번길","202606~202806","신규","-","","","단독다가구"
"180","경기도 성남시 수정구 태평동","4***","8m미만","39.23","전세","202604","23","8,000","0","1988","남문로39번길","202605~202805","신규","-","","","단독다가구"
"181","경기도 성남시 수정구 복정동","7**","12m미만","30.00","월세","202604","23","1,000","70","2003","성남대로1380번길","202605~202805","신규","-","","","단독다가구"
"182","경기도 성남시 수정구 태평동","3***","8m미만","26.00","월세","202604","23","300","35","1993","제일로188번길","202604~202804","신규","-","","","단독다가구"
"183","경기도 성남시 수정구 복정동","6**","12m미만","28.00","월세","202604","23","500","40","2004","복정로118번길","202604~202804","신규","-","","","단독다가구"
"184","경기도 성남시 수정구 사송동","5**","8m미만","79.00","월세","202604","23","1,000","50","1997","설개로","202605~202804","갱신","사용","1,000","50","단독다가구"
"185","경기도 성남시 수정구 태평동","1***","8m미만","38.73","전세","202604","23","10,000","0","1990","공원로457번길","202606~202806","신규","-","","","단독다가구"
"186","경기도 성남시 수정구 신흥동","4***","8m미만","32.02","전세","202604","23","12,000","0","2014","수정로170번길","202605~202805","신규","-","","","단독다가구"
"187","경기도 성남시 수정구 사송동","6**","8m미만","116.20","월세","202604","23","30,000","30","2007","탄천로339번길","202606~202806","신규","-","","","단독다가구"
"188","경기도 성남시 수정구 사송동","6**","8m미만","116.20","월세","202604","23","30,000","30","2007","탄천로339번길","202606~202806","신규","-","","","단독다가구"
"189","경기도 성남시 수정구 양지동","7**","8m미만","36.00","월세","202604","22","1,000","30","1988","논골로24번길","202604~202804","신규","-","","","단독다가구"
"190","경기도 성남시 수정구 태평동","1***","8m미만","30.50","월세","202604","22","500","35","1991","시민로249번길","202604~202804","신규","-","","","단독다가구"
"191","경기도 성남시 수정구 태평동","4***","8m미만","25.52","월세","202604","22","300","30","1993","남문로63번길","202604~202804","신규","-","","","단독다가구"
"192","경기도 성남시 수정구 태평동","6***","8m미만","23.00","월세","202604","22","300","40","1989","남문로4번길","202604~202804","신규","-","","","단독다가구"
"193","경기도 성남시 수정구 산성동","4**","8m미만","55.00","월세","202604","22","5,000","50","1991","수정남로326번길","202605~202805","신규","-","","","단독다가구"
"194","경기도 성남시 수정구 시흥동","1**","8m미만","89.00","전세","202604","22","24,800","0","2016","대왕판교로972번길","202605~202805","신규","-","","","단독다가구"
"195","경기도 성남시 수정구 고등동","5**","25m미만","47.56","전세","202604","22","36,000","0","2019","고등로4길","202607~202807","신규","-","","","단독다가구"
"196","경기도 성남시 수정구 산성동","4**","8m미만","57.92","전세","202604","22","15,000","0","","수정남로326번길","202605~202805","신규","-","","","단독다가구"
"197","경기도 성남시 수정구 단대동","*","8m미만","58.91","전세","202604","22","12,000","0","1991","논골로94번길","202606~202806","신규","-","","","단독다가구"
"198","경기도 성남시 수정구 수진동","3***","8m미만","20.00","월세","202604","22","1,000","40","1987","수정남로30번길","202604~202804","신규","-","","","단독다가구"
"199","경기도 성남시 수정구 복정동","6**","12m미만","23.00","월세","202604","22","5,000","15","2007","성남대로1542번길","202604~202804","신규","-","","","단독다가구"
"200","경기도 성남시 수정구 복정동","6**","12m미만","66.00","전세","202604","22","32,500","0","2018","헌릉로890번길","202605~202805","갱신","-","32,000","0","단독다가구"
"201","경기도 성남시 수정구 복정동","6**","12m미만","49.50","월세","202604","21","14,000","10","2007","복정로96번길","202604~202804","신규","-","","","단독다가구"
"202","경기도 성남시 수정구 복정동","6**","12m미만","40.00","월세","202604","21","3,000","70","2005","복정로118번길","202605~202805","신규","-","","","단독다가구"
"203","경기도 성남시 수정구 수진동","1***","8m미만","33.37","월세","202604","21","100","50","1990","탄리로17번길","202604~202704","신규","-","","","단독다가구"
"204","경기도 성남시 수정구 신흥동","4***","8m미만","26.40","전세","202604","21","11,700","0","1985","산성대로215번길","202605~202805","신규","-","","","단독다가구"
"205","경기도 성남시 수정구 태평동","3***","8m미만","35.36","전세","202604","21","13,000","0","1986","남문로63번길","202605~202805","신규","-","","","단독다가구"
"206","경기도 성남시 수정구 태평동","1***","8m미만","41.41","전세","202604","21","12,500","0","1994","남문로131번길","202605~202805","신규","-","","","단독다가구"
"207","경기도 성남시 수정구 태평동","3***","25m미만","69.16","전세","202604","21","7,000","0","1981","남문로","202607~202807","갱신","-","7,000","0","단독다가구"
"208","경기도 성남시 수정구 수진동","1***","8m미만","41.55","전세","202604","21","15,000","0","1989","탄리로25번길","202604~202704","신규","-","","","단독다가구"
"209","경기도 성남시 수정구 수진동","3***","8m미만","28.00","월세","202604","21","500","35","1989","수정로74번길","202605~202805","신규","-","","","단독다가구"
"210","경기도 성남시 수정구 수진동","6**","8m미만","111.44","전세","202604","21","20,000","0","1988","탄리로31번길","202604~202804","신규","-","","","단독다가구"
"211","경기도 성남시 수정구 복정동","6**","12m미만","48.00","월세","202604","21","3,000","48","2008","복정로118번길","202605~202805","신규","-","","","단독다가구"
"212","경기도 성남시 수정구 태평동","2***","8m미만","37.99","전세","202604","21","10,000","0","1987","남문로97번길","202605~202805","신규","-","","","단독다가구"
"213","경기도 성남시 수정구 수진동","4***","8m미만","72.45","월세","202604","21","100","5","1985","제일로109번길","202604~202804","신규","-","","","단독다가구"
"214","경기도 성남시 수정구 고등동","3**","12m미만","111.99","전세","202604","21","30,000","0","2014","대왕판교로982번길","202604~202804","갱신","-","28,000","0","단독다가구"
"215","경기도 성남시 수정구 복정동","7**","12m미만","28.00","월세","202604","21","1,000","70","2002","복정로16번길","202605~202804","신규","-","","","단독다가구"
"216","경기도 성남시 수정구 수진동","3***","8m미만","16.50","월세","202604","21","500","35","1993","수정로88번길","202605~202805","신규","-","","","단독다가구"
"217","경기도 성남시 수정구 고등동","5**","12m미만","39.43","월세","202604","20","3,000","130","2020","청계산로3길","202604~202804","신규","-","","","단독다가구"
"218","경기도 성남시 수정구 수진동","1***","8m미만","129.22","전세","202604","20","25,000","0","2003","제일로124번길","202604~202804","신규","-","","","단독다가구"
"219","경기도 성남시 수정구 수진동","4***","8m미만","32.67","월세","202604","20","50","10","1984","제일로123번길","202604~202804","신규","-","","","단독다가구"
"220","경기도 성남시 수정구 신흥동","6***","8m미만","30.04","전세","202604","20","10,000","0","1993","탄리로30번길","202605~202805","신규","-","","","단독다가구"
"221","경기도 성남시 수정구 신흥동","3***","8m미만","39.66","전세","202604","20","9,000","0","1993","수정로220번길","202606~202806","신규","-","","","단독다가구"
"222","경기도 성남시 수정구 고등동","5**","12m미만","79.31","전세","202604","20","50,000","0","2021","청계산로3길","202607~202807","신규","-","","","단독다가구"
"223","경기도 성남시 수정구 신흥동","2***","8m미만","27.26","월세","202604","20","500","60","1990","수정로228번길","202604~202612","신규","-","","","단독다가구"
"224","경기도 성남시 수정구 심곡동","3**","8m미만","59.40","월세","202604","20","3,000","40","","심곡로75번길","202604~202804","신규","-","","","단독다가구"
"225","경기도 성남시 수정구 태평동","9**","8m미만","31.08","월세","202604","20","1,000","45","1984","탄리로146번길","202604~202804","신규","-","","","단독다가구"
"226","경기도 성남시 수정구 태평동","5***","8m미만","38.04","월세","202604","20","300","43","1985","성남대로1318번길","202604~202804","신규","-","","","단독다가구"
"227","경기도 성남시 수정구 복정동","6**","25m미만","45.00","월세","202604","20","14,000","30","2002","성남대로1416번길","202607~202807","신규","-","","","단독다가구"
"228","경기도 성남시 수정구 복정동","6**","12m미만","48.00","월세","202604","20","3,000","80","2006","복정로158번길","202604~202803","신규","-","","","단독다가구"
"229","경기도 성남시 수정구 복정동","6**","12m미만","17.00","월세","202604","20","300","48","2003","복정로84번길","202604~202804","신규","-","","","단독다가구"
"230","경기도 성남시 수정구 복정동","6**","12m미만","30.00","월세","202604","20","5,000","55","2002","복정로72번길","202605~202805","신규","-","","","단독다가구"
"231","경기도 성남시 수정구 복정동","6**","12m미만","26.40","월세","202604","20","1,000","60","2005","복정로158번길","202605~202805","신규","-","","","단독다가구"
"232","경기도 성남시 수정구 복정동","6**","12m미만","43.00","월세","202604","20","2,000","55","2002","복정로32번길","202605~202805","신규","-","","","단독다가구"
"233","경기도 성남시 수정구 복정동","6**","12m미만","45.00","월세","202604","20","1,000","70","","복정로32번길","202606~202806","신규","-","","","단독다가구"
"234","경기도 성남시 수정구 태평동","3***","8m미만","45.00","월세","202604","20","2,000","65","2002","남문로94번길","202604~202804","신규","-","","","단독다가구"
