"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"468","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","105.3400","202601","03","138,500","24","법인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"469","경기도 성남시 분당구 정자동","154-1","0154","0001","타임브릿지","148.2900","202601","03","170,000","5","개인","개인","2006","정자일로156번길 12","-","중개거래","경기 성남시 분당구"
"470","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","71.5000","202601","03","68,500","31","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"471","경기도 성남시 분당구 정자동","28-1","0028","0001","로얄팰리스","159.3800","202601","02","175,000","12","법인","개인","2003","성남대로 449","-","중개거래","경기 성남시 분당구"
"472","경기도 성남시 분당구 대장동","661-1","0661","0001","판교 디오르나인 102동","84.9924","202601","02","88,140","5","개인","법인","2024","판교대장로2길 34","-","직거래","-"
"473","경기도 성남시 분당구 대장동","661-1","0661","0001","판교 디오르나인 102동","84.9968","202601","02","87,720","3","개인","법인","2024","판교대장로2길 34","-","직거래","-"
"474","경기도 성남시 분당구 대장동","661","0661","0000","판교 디오르나인 101동","84.9968","202601","02","87,028","3","개인","법인","2024","판교대장로2길 34","-","직거래","-"
"475","경기도 성남시 분당구 구미동","18","0018","0000","시그마2 오피스텔","50.3000","202601","02","25,000","2","개인","개인","1999","탄천상로 164","-","중개거래","경기 성남시 분당구"
"476","경기도 성남시 분당구 금곡동","171","0171","0000","골든벨리오피스텔","33.8580","202601","02","18,000","7","개인","개인","2003","성남대로171번길 9","-","중개거래","경기 성남시 분당구"
"477","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","58.2000","202601","02","29,000","3","개인","법인","2004","성남대로 165","-","중개거래","경기 성남시 분당구"
"478","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202601","02","19,000","4","개인","개인","2004","서현로 170","-","직거래","-"
"479","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","80.0000","202601","02","53,300","16","개인","개인","2004","서현로 170","20260108","중개거래","경기 성남시 분당구"
"480","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.2900","202512","31","20,800","21","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"481","경기도 성남시 분당구 야탑동","219-1","0219","0001","아델파크빌","87.5800","202512","31","49,600","5","개인","개인","2004","장미로 198","-","중개거래","경기 성남시 분당구"
"482","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","51.3900","202512","31","31,000","8","개인","법인","2003","장미로48번길 10","-","중개거래","경기 성남시 분당구"
"483","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","37.3110","202512","31","21,500","3","개인","개인","2003","황새울로 307","-","중개거래","경기 성남시 분당구"
"484","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","26.9500","202512","31","25,000","20","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"485","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","182.6200","202512","30","153,000","28","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"486","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","37.7200","202512","30","35,000","16","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"487","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","36.1800","202512","30","16,300","2","개인","개인","2004","황새울로200번길 22","20260210","중개거래","경기 성남시 분당구"
"488","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202512","30","26,000","24","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"489","경기도 성남시 분당구 수내동","21-2","0021","0002","현대판테온I오피스텔","91.7600","202512","30","102,000","22","개인","개인","2000","황새울로200번길 9-7","-","중개거래","경기 성남시 분당구"
"490","경기도 성남시 분당구 야탑동","345-2","0345","0002","한승 베네피아 오피스텔","31.7900","202512","30","18,300","8","개인","개인","2003","성남대로925번길 37","20260120","중개거래","경기 성남시 분당구"
"491","경기도 성남시 분당구 야탑동","345-2","0345","0002","한승 베네피아 오피스텔","31.7900","202512","30","18,300","8","개인","개인","2003","성남대로925번길 37","-","중개거래","경기 성남시 분당구"
"492","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.9500","202512","29","139,000","18","개인","법인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"493","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","53.4200","202512","29","38,950","3","개인","개인","2004","황새울로 234","-","중개거래","경기 성남시 분당구"
"494","경기도 성남시 분당구 금곡동","171","0171","0000","골든벨리오피스텔","40.2000","202512","29","17,000","5","개인","개인","2003","성남대로171번길 9","-","중개거래","경기 성남시 분당구"
"495","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","36.2000","202512","29","17,350","5","개인","개인","2003","구미로9번길 8","-","중개거래","경기 성남시 분당구"
"496","경기도 성남시 분당구 대장동","660","0660","0000","패밀리판교 102동","84.7700","202512","29","76,500","5","개인","법인","2023","판교대장로2길 12","-","직거래","-"
"497","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","36.2000","202512","29","18,000","7","개인","개인","2003","구미로9번길 8","20260320","중개거래","경기 성남시 분당구"
"498","경기도 성남시 분당구 구미동","18","0018","0000","시그마2 오피스텔","50.3000","202512","29","27,000","3","개인","개인","1999","탄천상로 164","-","중개거래","경기 성남시 분당구"
"499","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","31.7700","202512","29","17,000","4","개인","개인","2003","장미로48번길 10","-","중개거래","경기 성남시 분당구"
"500","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","68.1280","202512","29","38,050","5","개인","개인","2003","벌말로30번길 46","-","중개거래","경기 성남시 분당구"
"501","경기도 성남시 분당구 야탑동","219-1","0219","0001","아델파크빌","82.2600","202512","29","48,800","3","개인","개인","2004","장미로 198","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구"
"502","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","37.3100","202512","29","22,000","9","개인","개인","2003","황새울로 307","-","중개거래","경기 성남시 분당구"
"503","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","37.3100","202512","29","22,000","8","개인","개인","2003","황새울로 307","20251231","중개거래","경기 성남시 분당구"
"504","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","24.9800","202512","29","21,000","4","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"505","경기도 성남시 분당구 정자동","215","0215","0000","더샵 분당파크리버","84.9926","202512","29","82,000","4","개인","개인","2021","돌마로 171","-","직거래","-"
"506","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","36.2000","202512","28","16,500","6","개인","개인","2003","구미로9번길 8","-","중개거래","경기 성남시 분당구"
"507","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","25.3600","202512","27","22,000","3","개인","개인","2014","정자일로 146","-","중개거래","경기 성남시 분당구"
"508","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","37.3100","202512","26","21,000","12","개인","개인","2003","황새울로 307","-","중개거래","경기 성남시 분당구"
"509","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","33.7600","202512","26","22,900","19","개인","개인","2004","수내로 54","-","중개거래","경기 성남시 분당구"
"510","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202512","26","24,000","8","법인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구"
"511","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","34.2800","202512","26","18,600","8","개인","법인","2004","황새울로200번길 22","-","중개거래","경기 성남시 분당구"
"512","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","43.4250","202512","26","20,000","6","개인","개인","2004","성남대로 295","-","직거래","-"
"513","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","94.8000","202512","26","105,000","24","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"514","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","37.6800","202512","26","34,210","18","개인","개인","2005","성남대로 393","20260107","직거래","-"
"515","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","34.0650","202512","25","24,000","7","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"516","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","41.3400","202512","25","27,900","8","개인","개인","2003","성남대로172번길 12","-","중개거래","경기 성남시 분당구"
"517","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","59.7800","202512","24","40,500","4","개인","개인","2004","황새울로 196","-","중개거래","경기 성남시 분당구, 경기 수원시 영통구"
"518","경기도 성남시 분당구 수내동","21-2","0021","0002","현대판테온I오피스텔","135.1800","202512","24","140,000","21","개인","개인","2000","황새울로200번길 9-7","-","중개거래","경기 성남시 분당구"
"519","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","37.0600","202512","24","37,000","22","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"520","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.0800","202512","24","138,000","9","개인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
