"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1022","경기도 성남시 수정구 신흥동","3300","3300","0000","정립빌라","전세","61.1500","202506","18","20,000","0","3","1998","수정남로176번길 3-1","202508~202708","신규","-","","","연립다세대"
"1023","경기도 성남시 수정구 단대동","44-8","0044","0008","수정빌라(44-8)","전세","35.3400","202506","17","10,450","0","4","1994","논골로53번길 17-6","202507~202707","신규","-","","","연립다세대"
"1024","경기도 성남시 수정구 단대동","23-2","0023","0002","신안빌라","전세","36.9200","202506","17","10,500","0","1","1994","논골로61번길 4","202508~202708","신규","-","","","연립다세대"
"1025","경기도 성남시 수정구 단대동","33-5","0033","0005","태성아트빌라","전세","37.5950","202506","17","10,200","0","1","1994","논골로53번길 12-1","202507~202707","신규","-","","","연립다세대"
"1026","경기도 성남시 수정구 단대동","33-5","0033","0005","태성아트빌라","전세","37.5950","202506","17","10,200","0","1","1994","논골로53번길 12-1","202507~202707","신규","-","","","연립다세대"
"1027","경기도 성남시 수정구 단대동","46-4","0046","0004","쌍봉빌라","전세","40.6400","202506","16","11,900","0","4","1993","논골로47번길 8-7","202509~202709","신규","-","","","연립다세대"
"1028","경기도 성남시 수정구 수진동","4586-3","4586","0003","수진빌라(2동)","전세","41.2000","202506","16","11,000","0","1","1990","성남대로 1199-6","202506~202706","신규","-","","","연립다세대"
"1029","경기도 성남시 수정구 시흥동","54","0054","0000","그린빌(2동)","전세","60.2700","202506","16","34,000","0","4","2016","설개로21번길 6","202506~202706","신규","-","","","연립다세대"
"1030","경기도 성남시 수정구 단대동","35-3","0035","0003","금호빌라","전세","38.9200","202506","16","6,000","0","-1","1993","논골로53번길 16-3","202508~202708","신규","-","","","연립다세대"
"1031","경기도 성남시 수정구 태평동","831","0831","0000","태평노블레스(101동)","전세","65.9600","202506","16","24,500","0","4","2015","탄리로146번길 12","202508~202708","갱신","사용","23,500","0","연립다세대"
"1032","경기도 성남시 수정구 단대동","46-4","0046","0004","쌍봉빌라","전세","40.6400","202506","16","11,900","0","4","1993","논골로47번길 8-7","202509~202709","신규","-","","","연립다세대"
"1033","경기도 성남시 수정구 수진동","4586-3","4586","0003","수진빌라(2동)","전세","41.2000","202506","16","11,000","0","1","1990","성남대로 1199-6","202506~203506","신규","-","","","연립다세대"
"1034","경기도 성남시 수정구 신흥동","3621","3621","0000","신성맨션","전세","56.1600","202506","15","19,000","0","2","2001","수정남로144번길 9-1","202506~202706","갱신","-","20,000","0","연립다세대"
"1035","경기도 성남시 수정구 신흥동","2590","2590","0000","렉스빌Ⅲ","월세","27.9000","202506","14","1,000","50","3","2007","산성대로283번길 16-16","202507~202707","갱신","-","1,000","50","연립다세대"
"1036","경기도 성남시 수정구 단대동","44-4","0044","0004","효자빌라","월세","39.8000","202506","14","1,000","30","4","1994","논골로53번길 19-7","202506~202706","신규","-","","","연립다세대"
"1037","경기도 성남시 수정구 양지동","90-1","0090","0001","(90-1)","월세","45.7500","202506","13","2,000","30","1","1994","수정로578번길 6","202506~202606","신규","-","","","연립다세대"
"1038","경기도 성남시 수정구 신흥동","87-3","0087","0003","신흥빌라(A동)","전세","39.9600","202506","13","16,000","0","2","1988","공원로418번길 3","202507~202707","신규","-","","","연립다세대"
"1039","경기도 성남시 수정구 산성동","460","0460","0000","산성그린빌라","전세","45.2500","202506","13","13,500","0","4","1997","수정남로326번길 10-4","202507~202707","갱신","-","11,000","0","연립다세대"
"1040","경기도 성남시 수정구 단대동","56-2","0056","0002","성문맨션(A동)","전세","59.8800","202506","12","25,000","0","3","2000","논골로35번길 3","202506~202606","갱신","-","25,000","0","연립다세대"
"1041","경기도 성남시 수정구 단대동","44-9","0044","0009","수정빌라(44-9)","전세","35.3400","202506","12","11,100","0","3","1994","논골로53번길 17-4","202507~202707","신규","-","","","연립다세대"
"1042","경기도 성남시 수정구 단대동","44-9","0044","0009","수정빌라(44-9)","월세","35.3400","202506","12","11,100","18","3","1994","논골로53번길 17-4","202507~202707","신규","-","","","연립다세대"
"1043","경기도 성남시 수정구 단대동","49-6","0049","0006","현대맨션","전세","44.8200","202506","11","8,800","0","-1","1993","논골로47번길 4-1","202507~202707","신규","-","","","연립다세대"
"1044","경기도 성남시 수정구 산성동","415","0415","0000","평화빌라(B동)","전세","41.9250","202506","11","13,000","0","4","1997","수정남로324번길 5","202507~202707","신규","-","","","연립다세대"
"1045","경기도 성남시 수정구 양지동","488","0488","0000","목화맨션","전세","50.7800","202506","11","14,000","0","4","2002","양지로35번길 3","202507~202707","신규","-","","","연립다세대"
"1046","경기도 성남시 수정구 태평동","6523","6523","0000","인티움","월세","23.0400","202506","10","1,000","70","3","2010","성남대로 1244","202506~202706","신규","-","","","연립다세대"
"1047","경기도 성남시 수정구 태평동","5174-2","5174","0002","신혼다세대(가동)","월세","32.8800","202506","10","1,000","50","2","1986","남문로7번길 21","202507~202707","신규","-","","","연립다세대"
"1048","경기도 성남시 수정구 수진동","4586-3","4586","0003","수진빌라(2동)","전세","41.2000","202506","10","6,500","0","-1","1990","성남대로 1199-6","202506~202706","신규","-","","","연립다세대"
"1049","경기도 성남시 수정구 단대동","38-3","0038","0003","수정빌라(38-3)","전세","41.1900","202506","10","11,400","0","4","1994","논골로53번길 24-3","202507~202707","신규","-","","","연립다세대"
"1050","경기도 성남시 수정구 산성동","548-1","0548","0001","청수파크빌","전세","49.2900","202506","09","20,000","0","3","2007","수정남로306번길 17-16","202506~202706","신규","-","","","연립다세대"
"1051","경기도 성남시 수정구 태평동","3300-2","3300","0002","재연빌라(B동)","월세","40.8700","202506","09","1,000","70","2","1990","남문로94번길 20","202507~202707","신규","-","","","연립다세대"
"1052","경기도 성남시 수정구 태평동","3300-2","3300","0002","재연빌라(B동)","월세","40.8700","202506","09","1,000","70","2","1990","남문로94번길 20","202507~202707","신규","-","","","연립다세대"
"1053","경기도 성남시 수정구 태평동","3300-2","3300","0002","재연빌라(B동)","월세","40.8700","202506","09","1,000","70","2","1990","남문로94번길 20","202507~202707","신규","-","","","연립다세대"
"1054","경기도 성남시 수정구 태평동","3300-2","3300","0002","재연빌라(B동)","월세","40.8700","202506","09","1,000","70","2","1990","남문로94번길 20","202507~202707","신규","-","","","연립다세대"
"1055","경기도 성남시 수정구 태평동","7298-9","7298","0009","성경빌라","월세","41.3100","202506","09","2,000","40","3","1992","공원로 427-1","202507~202707","신규","-","","","연립다세대"
"1056","경기도 성남시 수정구 태평동","7298-9","7298","0009","성경빌라","월세","41.3100","202506","09","2,000","40","3","1992","공원로 427-1","202507~202707","신규","-","","","연립다세대"
"1057","경기도 성남시 수정구 산성동","434","0434","0000","벧엘빌라","월세","34.9900","202506","09","1,700","40","3","1997","수정남로326번길 6-8","202506~202706","갱신","-","1,700","30","연립다세대"
"1058","경기도 성남시 수정구 신흥동","49","0049","0000","현대빌리지(101동)","전세","72.6900","202506","09","27,000","0","1","1997","수정로257번길 20","202509~202709","신규","-","","","연립다세대"
"1059","경기도 성남시 수정구 산성동","452","0452","0000","청송빌라(452-0)","월세","31.5700","202506","07","1,000","50","2","1997","수정남로326번길 8-3","202506~202706","신규","-","","","연립다세대"
"1060","경기도 성남시 수정구 산성동","475","0475","0000","대호빌라2차","월세","58.7300","202506","07","5,000","55","1","1997","수정남로326번길 14","202506~202706","갱신","-","4,000","55","연립다세대"
"1061","경기도 성남시 수정구 태평동","7219-5","7219","0005","세월다세대(5호)","전세","59.5400","202506","07","10,000","0","-1","1987","모란로87번길 8-3","202507~202707","신규","-","","","연립다세대"
"1062","경기도 성남시 수정구 신흥동","4594","4594","0000","(4594-0)","전세","23.6800","202506","07","9,000","0","2","2008","수정남로132번길 18","202507~202707","신규","-","","","연립다세대"
"1063","경기도 성남시 수정구 양지동","254","0254","0000","금성맨숀5차","월세","49.6500","202506","06","16,700","10","3","2001","산성대로539번길 5","202507~202707","신규","-","","","연립다세대"
"1064","경기도 성남시 수정구 신흥동","3419","3419","0000","수정빌라(2동)","월세","43.5600","202506","06","2,000","55","2","1990","공원로391번길 16-1","202507~202707","신규","-","","","연립다세대"
"1065","경기도 성남시 수정구 단대동","32-5","0032","0005","대진골든빌라","월세","36.9200","202506","05","1,000","50","1","1993","논골로53번길 10-1","202506~202706","신규","-","","","연립다세대"
"1066","경기도 성남시 수정구 태평동","3272-5","3272","0005","광명타운","전세","54.1200","202506","05","13,600","0","-1","2001","남문로86번길 13","202507~202707","신규","-","","","연립다세대"
"1067","경기도 성남시 수정구 태평동","7113","7113","0000","태평주택","월세","54.8400","202506","04","500","75","2","1983","모란로 123","202506~202706","신규","-","","","연립다세대"
"1068","경기도 성남시 수정구 산성동","522","0522","0000","천사파크뷰","전세","55.6600","202506","04","21,000","0","4","2008","수정남로306번길 25","202505~202705","갱신","사용","20,000","0","연립다세대"
"1069","경기도 성남시 수정구 신흥동","2574-1","2574","0001","은성맨션","월세","47.0400","202506","03","1,000","40","-1","2001","산성대로269번길 16-4","202507~202707","신규","-","","","연립다세대"
"1070","경기도 성남시 수정구 신흥동","6927-2","6927","0002","(6927-2)","전세","69.6000","202506","03","17,000","0","1","2004","탄리로16번길 10","202507~202707","신규","-","","","연립다세대"
"1071","경기도 성남시 수정구 산성동","416","0416","0000","평화빌라(A동)","전세","37.0400","202506","03","10,000","0","1","1997","수정남로324번길 5-1","202507~202707","신규","-","","","연립다세대"
"1072","경기도 성남시 수정구 단대동","44-9","0044","0009","수정빌라(44-9)","전세","35.3400","202506","03","11,000","0","2","1994","논골로53번길 17-4","202508~202708","신규","-","","","연립다세대"
"1073","경기도 성남시 수정구 단대동","50-7","0050","0007","보광골든빌라B동","월세","38.9100","202506","02","1,000","70","1","1994","논골로 49","202506~202706","신규","-","","","연립다세대"
"1074","경기도 성남시 수정구 태평동","6486","6486","0000","(6486-0)","전세","42.0400","202506","02","16,270","0","1","1990","수정로73번길 16-17","202506~202706","신규","-","","","연립다세대"
"1075","경기도 성남시 수정구 태평동","3214","3214","0000","태평쉐르빌","월세","44.9400","202506","02","25,000","5","5","2018","남문로78번길 8","202507~202707","갱신","사용","25,000","0","연립다세대"
"1076","경기도 성남시 수정구 태평동","3214","3214","0000","태평쉐르빌","전세","44.9400","202506","02","25,000","0","5","2018","남문로78번길 8","202507~202707","갱신","사용","25,000","0","연립다세대"
"1077","경기도 성남시 수정구 단대동","30-3","0030","0003","우람빌라2차","전세","51.3200","202506","01","8,500","0","-1","1994","논골로53번길 8-8","202506~202706","신규","-","","","연립다세대"
