"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"161","경기도 성남시 분당구 야탑동","4**","8m미만","20.64","월세","202604","16","13,000","10","2003","판교로552번길","202606~202806","신규","-","","","단독다가구"
"162","경기도 성남시 분당구 서현동","8*","8m미만","22.00","월세","202604","16","4,000","40","2011","서현로237번길","202605~202805","신규","-","","","단독다가구"
"163","경기도 성남시 분당구 정자동","2**","25m미만","48.00","월세","202604","16","500","40","2002","불곡북로","202604~202804","신규","-","","","단독다가구"
"164","경기도 성남시 분당구 궁내동","3**","12m미만","30.52","전세","202604","16","20,300","0","2016","궁내로22번길","202605~202705","갱신","-","20,300","0","단독다가구"
"165","경기도 성남시 분당구 분당동","1**","12m미만","50.00","월세","202604","16","5,000","80","2000","선지봉로8번길","202605~202805","신규","-","","","단독다가구"
"166","경기도 성남시 분당구 분당동","1**","12m미만","50.00","월세","202604","16","5,000","80","2000","선지봉로8번길","202605~202805","신규","-","","","단독다가구"
"167","경기도 성남시 분당구 분당동","1**","8m미만","15.00","월세","202604","16","500","38","1996","장안로14번길","202604~202704","신규","-","","","단독다가구"
"168","경기도 성남시 분당구 분당동","1**","8m미만","19.00","월세","202604","16","500","50","1995","장안로14번길","202604~202704","신규","-","","","단독다가구"
"169","경기도 성남시 분당구 분당동","1**","8m미만","74.52","월세","202604","16","15,000","10","1996","서현로494번길","202605~202805","신규","-","","","단독다가구"
"170","경기도 성남시 분당구 분당동","1**","12m미만","20.00","월세","202604","16","4,000","25","1996","분당로","202604~202804","갱신","-","4,000","25","단독다가구"
"171","경기도 성남시 분당구 야탑동","3**","8m미만","20.00","월세","202604","16","1,000","45","1994","장미로100번길","202604~202704","신규","-","","","단독다가구"
"172","경기도 성남시 분당구 구미동","5*","12m미만","20.00","월세","202604","16","1,000","50","2001","미금일로74번길","202605~202805","신규","-","","","단독다가구"
"173","경기도 성남시 분당구 서현동","8*","8m미만","22.00","월세","202604","16","4,000","40","2011","서현로237번길","-","-","-","","","단독다가구"
"174","경기도 성남시 분당구 정자동","6*","8m미만","28.00","전세","202604","16","10,000","0","2006","느티로69번길","202606~202806","신규","-","","","단독다가구"
"175","경기도 성남시 분당구 정자동","6*","12m미만","28.00","월세","202604","16","9,000","25","2001","내정로107번길","202604~202804","갱신","사용","9,000","20","단독다가구"
"176","경기도 성남시 분당구 정자동","7*","25m미만","115.38","월세","202604","16","10,000","150","1998","느티로63번길","202606~202806","신규","-","","","단독다가구"
"177","경기도 성남시 분당구 대장동","6**","12m미만","79.23","월세","202604","16","25,000","20","2022","판교대장로7길","202606~202806","신규","-","","","단독다가구"
"178","경기도 성남시 분당구 대장동","5**","12m미만","35.08","전세","202604","16","31,500","0","2021","판교대장로7길","202604~202804","갱신","-","30,000","0","단독다가구"
"179","경기도 성남시 분당구 이매동","7*","12m미만","29.00","월세","202604","15","1,000","70","2013","방아로","202604~202704","신규","-","","","단독다가구"
"180","경기도 성남시 분당구 수내동","9*","8m미만","101.68","월세","202604","15","25,000","40","1996","발이봉로7번길","202605~202805","신규","-","","","단독다가구"
"181","경기도 성남시 분당구 수내동","9*","8m미만","101.68","월세","202604","15","25,000","40","1996","발이봉로7번길","202605~202805","신규","-","","","단독다가구"
"182","경기도 성남시 분당구 구미동","5*","8m미만","115.14","전세","202604","15","50,000","0","1996","미금일로80번길","202605~202611","신규","-","","","단독다가구"
"183","경기도 성남시 분당구 대장동","6**","25m미만","48.00","월세","202604","15","20,000","72","2022","판교대장로7길","202606~202802","갱신","사용","20,000","65","단독다가구"
"184","경기도 성남시 분당구 대장동","6**","25m미만","50.15","월세","202604","15","14,000","78","2021","판교대장로7길","202607~202807","신규","-","","","단독다가구"
"185","경기도 성남시 분당구 판교동","6**","25m미만","126.72","월세","202604","15","24,000","110","2010","판교공원로1길","202605~202805","갱신","사용","30,000","80","단독다가구"
"186","경기도 성남시 분당구 정자동","2**","12m미만","24.00","월세","202604","15","500","40","1996","불곡북로21번길","202605~202805","신규","-","","","단독다가구"
"187","경기도 성남시 분당구 정자동","1**","8m미만","21.00","월세","202604","15","1,000","60","2000","불정로65번길","202605~202805","신규","-","","","단독다가구"
"188","경기도 성남시 분당구 정자동","8*","8m미만","20.00","월세","202604","15","1,000","45","2000","느티로51번길","202604~202704","신규","-","","","단독다가구"
"189","경기도 성남시 분당구 정자동","5*","8m미만","56.00","전세","202604","15","22,000","0","1997","내정로113번길","202607~202807","신규","-","","","단독다가구"
"190","경기도 성남시 분당구 야탑동","3**","8m미만","45.00","전세","202604","15","8,000","0","1994","야탑로153번길","202605~202805","갱신","-","8,000","0","단독다가구"
"191","경기도 성남시 분당구 수내동","9*","8m미만","20.00","월세","202604","14","1,000","40","1995","발이봉로11번길","202604~202804","신규","-","","","단독다가구"
"192","경기도 성남시 분당구 운중동","1***","25m미만","73.00","전세","202604","14","34,755","0","2013","운중로166번길","202605~202805","갱신","사용","33,100","0","단독다가구"
"193","경기도 성남시 분당구 정자동","6*","8m미만","27.00","월세","202604","14","3,000","60","1995","느티로77번길","202606~202806","신규","-","","","단독다가구"
"194","경기도 성남시 분당구 서현동","1**","12m미만","82.60","전세","202604","14","50,000","0","2022","안골로","202604~202804","신규","-","","","단독다가구"
"195","경기도 성남시 분당구 정자동","2**","12m미만","18.00","월세","202604","14","500","35","1998","불곡로21번길","202605~202805","신규","-","","","단독다가구"
"196","경기도 성남시 분당구 정자동","5*","8m미만","19.00","월세","202604","14","3,000","50","1996","내정로113번길","202604~202804","신규","-","","","단독다가구"
"197","경기도 성남시 분당구 정자동","2**","12m미만","59.00","월세","202604","14","5,000","95","2000","불곡북로21번길","202606~202806","신규","-","","","단독다가구"
"198","경기도 성남시 분당구 대장동","6**","12m미만","100.10","월세","202604","14","10,000","230","2022","판교대장로4길","202606~202806","신규","-","","","단독다가구"
"199","경기도 성남시 분당구 수내동","9*","8m미만","48.60","월세","202604","14","500","45","1996","발이봉로11번길","202604~202804","신규","-","","","단독다가구"
"200","경기도 성남시 분당구 수내동","9*","8m미만","47.76","월세","202604","14","12,000","40","1995","발이봉남로11번길","202605~202805","신규","-","","","단독다가구"
"201","경기도 성남시 분당구 수내동","1**","8m미만","55.00","월세","202604","14","4,000","60","1996","발이봉남로25번길","202605~202805","신규","-","","","단독다가구"
"202","경기도 성남시 분당구 수내동","1**","8m미만","23.00","월세","202604","14","3,000","40","1996","발이봉남로43번길","202604~202804","신규","-","","","단독다가구"
"203","경기도 성남시 분당구 수내동","9*","25m미만","22.00","월세","202604","14","1,000","50","2001","발이봉남로","202605~202805","신규","-","","","단독다가구"
"204","경기도 성남시 분당구 수내동","1**","8m미만","23.00","월세","202604","14","500","57","1997","발이봉남로35번길","202604~202804","신규","-","","","단독다가구"
"205","경기도 성남시 분당구 서현동","8*","8m미만","36.00","전세","202604","13","15,000","0","2004","서현로239번길","202605~202805","갱신","-","15,000","0","단독다가구"
"206","경기도 성남시 분당구 수내동","1**","8m미만","23.00","월세","202604","13","1,000","55","1997","발이봉로15번길","202605~202805","신규","-","","","단독다가구"
"207","경기도 성남시 분당구 정자동","3*","8m미만","50.00","월세","202604","13","2,000","85","1996","내정로119번길","202605~202805","신규","-","","","단독다가구"
"208","경기도 성남시 분당구 분당동","1**","12m미만","35.00","월세","202604","13","1,000","60","1995","서현로494번길","202606~202806","신규","-","","","단독다가구"
"209","경기도 성남시 분당구 구미동","1**","25m미만","114.03","전세","202604","13","18,480","0","1995","금곡로7번길","202604~202804","신규","-","","","단독다가구"
"210","경기도 성남시 분당구 서현동","3**","12m미만","24.00","월세","202604","13","1,000","40","2000","불정로432번길","202604~202804","신규","-","","","단독다가구"
"211","경기도 성남시 분당구 이매동","6*","8m미만","57.96","전세","202604","13","25,000","0","2004","방아로46번길","202606~202806","신규","-","","","단독다가구"
"212","경기도 성남시 분당구 서현동","8*","12m미만","58.00","전세","202604","13","22,000","0","2004","서현로","202604~202804","신규","-","","","단독다가구"
"213","경기도 성남시 분당구 서현동","3**","8m미만","56.00","월세","202604","13","1,000","90","1996","서현로411번길","202604~202804","신규","-","","","단독다가구"
"214","경기도 성남시 분당구 야탑동","3**","8m미만","22.00","전세","202604","13","13,000","0","2002","장미로","202605~202805","신규","-","","","단독다가구"
"215","경기도 성남시 분당구 분당동","1**","8m미만","56.00","월세","202604","13","15,000","20","1997","서현로429번길","202605~202805","갱신","사용","15,000","10","단독다가구"
"216","경기도 성남시 분당구 야탑동","3**","8m미만","50.00","월세","202604","13","2,000","80","1996","야탑로139번길","202604~202804","신규","-","","","단독다가구"
"217","경기도 성남시 분당구 이매동","7*","12m미만","44.29","월세","202604","12","3,000","55","2019","방아로","202605~202805","갱신","-","3,000","52","단독다가구"
"218","경기도 성남시 분당구 판교동","5**","12m미만","126.08","월세","202604","11","20,000","260","2014","서판교로32번길","202604~202804","갱신","-","43,000","147","단독다가구"
"219","경기도 성남시 분당구 판교동","5**","12m미만","61.71","월세","202604","11","3,000","100","2011","서판교로58번길","202604~202804","신규","-","","","단독다가구"
"220","경기도 성남시 분당구 야탑동","3**","12m미만","114.78","전세","202604","11","31,100","0","1994","매화로38번길","202604~202804","갱신","-","31,000","0","단독다가구"
"221","경기도 성남시 분당구 운중동","1***","12m미만","57.37","전세","202604","11","30,000","0","2011","운중로166번길","202606~202806","신규","-","","","단독다가구"
"222","경기도 성남시 분당구 야탑동","3**","8m미만","60.00","전세","202604","10","21,000","0","1996","장미로100번길","202607~202807","신규","-","","","단독다가구"
"223","경기도 성남시 분당구 수내동","1**","12m미만","49.14","전세","202604","10","9,000","0","2000","발이봉북로31번길","202604~202703","신규","-","","","단독다가구"
"224","경기도 성남시 분당구 서현동","3**","8m미만","20.00","월세","202604","10","500","35","2002","서현로371번길","202604~202804","신규","-","","","단독다가구"
"225","경기도 성남시 분당구 수내동","9*","8m미만","48.00","월세","202604","10","1,000","85","1997","발이봉남로4번길","202604~202807","신규","-","","","단독다가구"
"226","경기도 성남시 분당구 금곡동","7*","8m미만","45.00","월세","202604","10","5,000","80","2002","쇳골북로","202606~202706","신규","-","","","단독다가구"
"227","경기도 성남시 분당구 운중동","9**","12m미만","131.44","전세","202604","10","50,000","0","2010","운중로125번길","202604~202804","갱신","-","48,000","0","단독다가구"
"228","경기도 성남시 분당구 분당동","1**","8m미만","20.00","월세","202604","10","500","50","1996","분당로","202604~202804","신규","-","","","단독다가구"
"229","경기도 성남시 분당구 정자동","2**","8m미만","49.89","월세","202604","10","16,000","20","1996","불곡남로17번길","202605~202805","신규","-","","","단독다가구"
"230","경기도 성남시 분당구 정자동","3*","8m미만","50.00","월세","202604","10","15,000","10","1997","내정로129번길","202605~202805","갱신","-","15,000","5","단독다가구"
"231","경기도 성남시 분당구 정자동","2**","12m미만","33.00","월세","202604","10","1,000","55","1997","불곡북로21번길","202604~202804","신규","-","","","단독다가구"
"232","경기도 성남시 분당구 분당동","1**","8m미만","43.00","월세","202604","10","1,000","55","1997","분당로327번길","202605~202805","신규","-","","","단독다가구"
"233","경기도 성남시 분당구 수내동","1**","25m미만","40.00","월세","202604","10","2,000","45","1997","발이봉남로","202605~202805","신규","-","","","단독다가구"
"234","경기도 성남시 분당구 수내동","1**","8m미만","26.00","월세","202604","10","1,000","60","1996","발이봉남로25번길","202604~202804","신규","-","","","단독다가구"
"235","경기도 성남시 분당구 판교동","6**","25m미만","83.50","월세","202604","10","20,000","100","2010","판교공원로1길","202606~202806","신규","-","","","단독다가구"
